facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
151329.0,MARGARET MARY COMMUNITY HOSPITAL INC,321 MITCHELL AVE,BATESVILLE,IN,47006,FRANKLIN,(812) 934-6624,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,3,0,3,0,,8,2,0,2,0,,11,8,0,7,1,,8,8,,12,10,
154014.0,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,9 PEQUIGNOT DR,PIERCETON,IN,46562,KOSCIUSKO,(574) 267-7169,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154050.0,NORTHEASTERN CENTER,1850 WESLEY RD,AUBURN,IN,46706,DE KALB,(260) 927-0726,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154061.0,MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,1625 EAST JEFFERSON BLVD,MISHAWAKA,IN,46545,ST. JOSEPH,(574) 485-1703,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
160016.0,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,WEBSTER,(515) 573-3101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,5,0,4,1,,8,4,0,3,1,,11,7,1,6,0,,8,8,,12,9,
160058.0,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,(319) 356-1616,Acute Care Hospitals,Government - State,Yes,Y,3,,7,7,0,7,0,,8,7,3,4,0,,11,11,2,7,2,,8,8,,12,11,
160104.0,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,(563) 742-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,5,0,5,0,,11,6,0,6,0,,8,8,,12,9,
161303.0,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,GRUNDY,(319) 824-5421,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,5,
161313.0,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,CLINTON,(563) 659-4200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
161323.0,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,MITCHELL,(641) 732-6000,Critical Access Hospitals,Government - Federal,No,,Not Available,16,7,1,0,0,1,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
161333.0,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,STORY,(515) 382-2111,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,6,
161343.0,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,DELAWARE,(563) 927-3232,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,8,,12,5,
161353.0,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,KOSSUTH,(515) 295-2451,Critical Access Hospitals,Government - Local,Yes,Y,2,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,8,
161363.0,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,MONTGOMERY,(712) 623-7000,Critical Access Hospitals,Government - Local,Yes,,3,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,8,0,8,0,,8,Not Available,5,12,5,
161373.0,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,(641) 464-3226,Critical Access Hospitals,Government - State,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
164002.0,MENTAL HEALTH INSTITUTE,1251 NORTH CEDAR LOOP,CHEROKEE,IA,51012,CHEROKEE,(712) 225-2594,Psychiatric,Government - State,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
170017.0,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,(316) 321-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,3,0,3,0,,8,2,0,2,0,,11,5,0,5,0,,8,Not Available,5,12,10,
170104.0,ADVENTHEALTH SHAWNEE MISSION,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,(913) 676-2152,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,1,7,0,,11,11,1,9,1,,8,8,,12,12,
170176.0,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,(913) 541-5000,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,7,1,6,0,,8,8,1,7,0,,11,11,1,9,1,,8,8,,12,11,
170196.0,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",3333 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,(316) 462-5310,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,2,1,,8,8,,12,3,
170781.0,RUSH COUNTY MEMORIAL HOSPITAL,801 LOCUST ST,LA CROSSE,KS,67548,RUSH,(785) 222-2545,Rural Emergency Hospital,Government - Local,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
171311.0,ROOKS COUNTY HEALTH CENTER,1210 NORTH WASHINGTON,PLAINVILLE,KS,67663,ROOKS,(785) 688-4401,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,5,
171322.0,HAMILTON COUNTY HOSPITAL,700 NORTH HUSER STREET,SYRACUSE,KS,67878,HAMILTON,(620) 384-7461,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
171332.0,KIOWA COUNTY MEMORIAL HOSPITAL,721 WEST KANSAS AVE,GREENSBURG,KS,67054,KIOWA,(620) 723-3341,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,5,
171344.0,WILSON MEDICAL CENTER,2600 OTTAWA ROAD,NEODESHA,KS,66757,WILSON,(620) 325-2611,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,7,
171354.0,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",120 WEST 8TH STREET,ONAGA,KS,66521,POTTAWATOMIE,(785) 889-4272,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,8,
171364.0,OSBORNE COUNTY MEMORIAL HOSPITAL,237 W HARRISON STREET SUITE 100,OSBORNE,KS,67473,OSBORNE,(785) 346-2121,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
171375.0,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,"400 W 8TH STREET, P O BOX 399",BELOIT,KS,67420,MITCHELL,(785) 738-2266,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,1,1,0,,11,6,0,6,0,,8,8,,12,9,
171385.0,COFFEY COUNTY HOSPITAL,801 N FOURTH STREET,BURLINGTON,KS,66839,COFFEY,(620) 364-2121,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,6,
180001.0,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FORT THOMAS,KY,41075,CAMPBELL,(859) 572-3100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,5,0,5,0,,8,6,1,5,0,,11,6,0,6,0,,8,8,,12,9,
180017.0,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,BARREN,(270) 651-4159,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,5,0,5,0,,8,5,2,3,0,,11,10,0,8,2,,8,8,,12,11,
180040.0,UOFL HEALTH - JEWISH HOSPITAL and Mary & Elizabeth Hospital,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,JEFFERSON,(502) 587-4011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,7,0,6,1,,8,7,2,5,0,,11,9,0,6,3,,8,8,,12,11,
180064.0,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,KY,40353,MONTGOMERY,(859) 497-5018,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,10,
180092.0,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,CLARK,(859) 737-8559,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,5,0,5,0,,8,4,1,3,0,,11,9,0,9,0,,8,8,,12,11,
180127.0,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,FRANKLIN,(502) 875-5240,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,0,5,0,,8,5,0,5,0,,11,7,0,7,0,,8,8,,12,11,
181301.0,MARCUM AND WALLACE MEMORIAL HOSPITAL,60 MERCY COURT,IRVINE,KY,40336,ESTILL,(606) 723-2115,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,2,3,0,,8,Not Available,5,12,6,
181314.0,CAVERNA MEMORIAL HOSPITAL,1501 SOUTH DIXIE STREET,HORSE CAVE,KY,42749,HART,(270) 786-2191,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
181324.0,THE MEDICAL CENTER AT SCOTTSVILLE,456 BURNLEY ROAD,SCOTTSVILLE,KY,42164,ALLEN,(270) 622-2800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,2,1,,8,Not Available,5,12,3,
184002.0,WESTERN STATE HOSPITAL,2400 RUSSELLVILLE ROAD,HOPKINSVILLE,KY,42240,CHRISTIAN,(270) 889-6025,Psychiatric,Government - Local,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
190002.0,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,(337) 289-7991,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,8,2,6,0,,11,11,0,10,1,,8,8,,12,10,
190017.0,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-3011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,6,0,6,0,,8,5,0,5,0,,11,10,0,10,0,,8,8,,12,11,
190041.0,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,(318) 681-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,11,0,,8,8,,12,11,
190079.0,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,70070,ST. CHARLES,(985) 785-3644,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,Not Available,5,12,8,
190116.0,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220,MOREHOUSE,(318) 283-3600,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,0,3,1,,8,Not Available,5,12,9,
190164.0,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD,LEESVILLE,LA,71446,VERNON,(337) 239-9041,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,6,1,5,0,,8,8,,12,10,
190241.0,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,HOUMA,LA,70360,TERREBONNE,(985) 853-1390,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,Not Available,5,12,3,
190278.0,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 213-3800,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,3,
190318.0,ACADIAN MEDICAL CENTER,3501 HIGHWAY 190 EAST,EUNICE,LA,70535,ST. LANDRY,(337) 580-7903,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,3,0,3,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
191308.0,PREVOST MEMORIAL HOSPITAL,301 MEMORIAL DR,DONALDSONVILLE,LA,70346,ASCENSION,(225) 473-7931,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
191318.0,RIVERLAND MEDICAL CENTER,6569 HWY 84,FERRIDAY,LA,71334,CONCORDIA,(318) 757-6551,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,3,1,,8,Not Available,5,12,1,
192008.0,SAGE SPECIALTY HOSPITAL,8375 FLORIDA BLVD,DENHAM SPRINGS,LA,70726,LIVINGSTON,(225) 665-2664,Long-term,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194056.0,COMMUNITY CARE HOSPITAL,1421 GENERAL TAYLOR,NEW ORLEANS,LA,70115,ORLEANS,(504) 899-2500,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194085.0,COMPASS BEHAVIORAL CENTER OF LAFAYETTE,312 YOUNGSVILLE HIGHWAY,LAFAYETTE,LA,70508,LAFAYETTE,(337) 534-4655,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194098.0,OCEANS BEHAVIORAL HOSPITAL OF GREATER NEW ORLEANS,716 VILLAGE ROAD,KENNER,LA,70065,JEFFERSON,(504) 464-8895,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194115.0,REGIONS BEHAVIORAL HOSPITAL,8416 CUMBERLAND,BATON ROUGE,LA,70806,E. BATON ROUGE,(225) 408-6060,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
200020.0,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,YORK,(207) 351-2478,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,5,0,5,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,9,
200063.0,MAINEHEALTH PEN BAY HOSPITAL,6 GLEN COVE DRIVE,ROCKPORT,ME,4856,KNOX,(207) 921-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,4,0,4,0,,8,2,0,2,0,,11,8,0,6,2,,8,8,,12,9,
201309.0,NORTHERN LIGHT MAYO HOSPITAL,897 WEST MAIN STREET,DOVER FOXCROFT,ME,4426,PISCATAQUIS,(207) 564-4251,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,3,0,3,0,,8,1,0,1,0,,11,3,0,3,0,,8,8,,12,7,
204005.0,MAINEHEALTH BEHAVIORAL HEALTH AT SPRING HARBOR,123 ANDOVER ROAD,WESTBROOK,ME,4092,CUMBERLAND,(207) 761-2200,Psychiatric,Government - Federal,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
210011.0,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,(410) 368-6000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,6,0,6,0,,8,7,2,5,0,,11,10,0,9,1,,8,8,,12,6,
210027.0,WESTERN MARYLAND REGIONAL MEDICAL CENTER,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,ALLEGANY,(240) 964-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,11,0,,8,8,,12,11,
210039.0,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,CALVERT,(410) 535-8240,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,6,0,6,0,,8,5,1,4,0,,11,9,0,9,0,,8,8,,12,10,
210060.0,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,MD,20744,PRINCE GEORGES,(301) 292-7000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,,7,4,0,4,0,,8,3,0,3,0,,11,7,0,6,1,,8,8,,12,8,
214003.0,BROOK LANE HEALTH SERVICES,13215  BROOK LANE DRIVE,HAGERSTOWN,MD,21742,WASHINGTON,(301) 733-0330,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220011.0,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,2139,MIDDLESEX,(617) 665-1000,Acute Care Hospitals,Government - Local,Yes,Y,4,,7,4,0,4,0,,8,6,1,5,0,,11,9,0,8,1,,8,8,,12,10,
220031.0,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,(617) 638-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,8,2,6,0,,11,11,0,9,2,,8,8,,12,12,
220065.0,BAYSTATE NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,1086,HAMPDEN,(413) 568-2811,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,5,1,,8,8,,12,10,
220084.0,EMERSON HOSPITAL -,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,MIDDLESEX,(978) 369-1400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,1,5,0,,8,7,0,7,0,,11,9,0,9,0,,8,8,,12,12,
220110.0,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,7,3,4,0,,8,8,2,6,0,,11,11,1,8,2,,8,8,,12,11,
220177.0,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,2554,NANTUCKET,(508) 228-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,5,1,,8,Not Available,5,12,9,
224013.0,ARBOUR HOSPITAL,49 ROBINWOOD AVENUE,BOSTON,MA,2130,SUFFOLK,(617) 522-4400,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
224040.0,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 EAST NEWTON STREET,BOSTON,MA,2118,SUFFOLK,(617) 626-8700,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
230015.0,THREE RIVERS HEALTH,701 S HEALTH PARKWAY,THREE RIVERS,MI,49093,ST. JOSEPH,(269) 273-9602,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,3,,7,3,0,3,0,,8,3,0,3,0,,11,7,1,6,0,,8,8,,12,9,
230035.0,SPECTRUM HEALTH UNITED HOSPITAL,615 S BOWER STREET,GREENVILLE,MI,48838,MONTCALM,(616) 754-4691,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,4,,7,4,0,4,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,11,
230058.0,MUNSON HEALTHCARE GRAYLING HOSPITAL,1100 E MICHIGAN AVE,GRAYLING,MI,49738,CRAWFORD,(989) 348-5461,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,3,0,3,0,,8,2,0,2,0,,11,8,2,6,0,,8,8,,12,11,
230080.0,MCLAREN CENTRAL MICHIGAN,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,ISABELLA,(989) 772-6700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,3,0,3,0,,11,9,0,8,1,,8,8,,12,11,
230105.0,MCLAREN NORTHERN MICHIGAN,416 CONNABLE AVE,PETOSKEY,MI,49770,EMMET,(231) 487-4000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,11,0,,8,8,,12,11,
230144.0,FOREST HEALTH MEDICAL CENTER,135 S PROSPECT ST,YPSILANTI,MI,48198,WASHTENAW,(734) 547-4700,Acute Care Hospitals,Government - Hospital District or Authority,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
230195.0,Henry Ford Health Warren Hospital,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MACOMB,(586) 573-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,6,0,6,0,,8,8,1,7,0,,11,8,0,5,3,,8,8,,12,10,
230239.0,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,SAULT STE MARIE,MI,49783,CHIPPEWA,(906) 635-4460,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,4,0,4,0,,8,3,0,2,1,,11,9,0,9,0,,8,8,,12,10,
230277.0,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSHIP,MI,48382,OAKLAND,(248) 937-3370,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,1,5,0,,8,7,0,7,0,,11,10,0,10,0,,8,8,,12,11,
231304.0,HELEN NEWBERRY JOY HOSPITAL,502 W HARRIE ST,NEWBERRY,MI,49868,LUCE,(906) 293-9222,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
