facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
151316.0,INDIANA UNIVERSITY HEALTH FRANKFORT INC,1300 S JACKSON ST,FRANKFORT,IN,46041,CLINTON,(765) 656-3000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,8,
151327.0,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,IN,47882,SULLIVAN,(812) 268-4311,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,0,5,0,,8,Not Available,5,12,7,
154009.0,HAMILTON CENTER INC,620 8TH AVE,TERRE HAUTE,IN,47804,VIGO,(812) 231-8285,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154041.0,BLOOMINGTON MEADOWS HOSPITAL,3600 N PROW RD,BLOOMINGTON,IN,47404,MONROE,(812) 331-8000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154059.0,SYCAMORE SPRINGS,833 PARK EAST BLVD,LAFAYETTE,IN,47905,TIPPECANOE,(765) 743-4400,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
160001.0,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,MARSHALL,(641) 754-5151,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,2,3,0,,8,8,,12,9,
160047.0,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,(712) 396-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,5,1,,8,6,0,6,0,,11,8,0,8,0,,8,8,,12,10,
160089.0,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,WAPELLO,(641) 682-7511,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,5,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
161301.0,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,WRIGHT,(641) 444-3223,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,8,,12,4,
161311.0,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,51023,SIOUX,(712) 551-3100,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
161321.0,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,LYON,(712) 472-2591,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,2,
161331.0,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,CHICKASAW,(641) 394-4121,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
161341.0,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,LUCAS,(641) 774-3000,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
161351.0,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,EMMET,(712) 362-2631,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,Not Available,5,12,5,
161361.0,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,HAMILTON,(515) 832-9400,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,5,
161371.0,WINNMED,901 MONTGOMERY STREET,DECORAH,IA,52101,WINNESHIEK,(563) 382-2911,Critical Access Hospitals,Government - Local,Yes,Y,2,,7,3,0,3,0,,8,1,0,1,0,,11,7,0,7,0,,8,8,,12,5,
161381.0,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,OBRIEN,(712) 324-5041,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
170014.0,ADVENTHEALTH OTTAWA,1301 S MAIN STREET,OTTAWA,KS,66067,FRANKLIN,(785) 229-8200,Acute Care Hospitals,Government - Local,No,,2,,7,3,0,3,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,9,
170086.0,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,(785) 354-6121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,1,7,0,,11,11,2,8,1,,8,8,,12,12,
170146.0,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,(913) 596-4000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,6,0,5,1,,8,5,0,5,0,,11,8,0,8,0,,8,8,,12,10,
170191.0,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,514 CLEVELAND STREET,GREAT BEND,KS,67530,BARTON,(620) 792-8833,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,,7,3,0,3,0,,8,3,0,3,0,,11,6,0,6,0,,8,8,,12,10,
170779.0,SOUTH CENTRAL KANSAS MEDICAL CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005,COWLEY,(620) 442-2500,Rural Emergency Hospital,Government - Local,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
171309.0,JEWELL COUNTY HOSPITAL,100 CRESTVUE AVE,MANKATO,KS,66956,JEWELL,(785) 378-3137,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,1,0,1,0,,8,Not Available,5,12,2,
171319.0,HOLTON COMMUNITY HOSPITAL,1110 COLUMBINE DRIVE,HOLTON,KS,66436,JACKSON,(785) 364-2116,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
171330.0,HOSPITAL DISTRICT #1 OF RICE COUNTY,619 SOUTH CLARK AVENUE,LYONS,KS,67554,RICE,(620) 257-5173,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,1,2,0,,8,Not Available,5,12,7,
171341.0,HIAWATHA COMMUNITY HOSPITAL,300 UTAH STREET,HIAWATHA,KS,66434,BROWN,(785) 742-2131,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,0,5,0,,8,Not Available,5,12,5,
171352.0,DECATUR HEALTH,810 W  COLUMBIA STREET,MONUMENT,KS,67747,LOGAN,(785) 475-2208,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,3,
171362.0,CITIZENS MEDICAL CENTER,100 E COLLEGE DRIVE,COLBY,KS,67701,THOMAS,(785) 462-7511,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,6,0,,8,8,,12,6,
171373.0,ALLEN COUNTY REGIONAL HOSPITAL,3066 NORTH KENTUCKY STREET,IOLA,KS,66749,ALLEN,(620) 365-1021,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,8,
171383.0,WILLIAM NEWTON HOSPITAL,1300 EAST FIFTH AVENUE,WINFIELD,KS,67156,COWLEY,(620) 221-2300,Critical Access Hospitals,Government - Local,Yes,Y,2,,7,3,0,2,1,,8,1,0,1,0,,11,6,1,5,0,,8,8,,12,10,
174026.0,CORTERRA OF WICHITA LLC,7447 WEST VILLAGE CIRCLE,WICHITA,KS,67205,SEDGWICK,(316) 372-8892,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
180013.0,THE MEDICAL CENTER (BOWLING GREEN),250 PARK STREET,BOWLING GREEN,KY,42101,WARREN,(270) 745-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,6,1,,8,6,1,5,0,,11,10,0,10,0,,8,8,,12,11,
180035.0,ST ELIZABETH EDGEWOOD,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,KENTON,(859) 301-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,7,1,6,0,,8,8,1,7,0,,11,11,1,9,1,,8,8,,12,12,
180051.0,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,KY,42241,CHRISTIAN,(270) 887-0100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,4,0,3,1,,8,5,0,5,0,,11,9,0,9,0,,8,8,,12,11,
180087.0,TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,42718,TAYLOR,(270) 465-3561,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,3,0,3,0,,8,5,0,5,0,,11,9,0,9,0,,8,8,,12,10,
180116.0,JACKSON PURCHASE MEDICAL CENTER,1099 MEDICAL CENTER CIRCLE,MAYFIELD,KY,42066,GRAVES,(270) 251-4585,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,5,0,5,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,12,10,
180154.0,"PINEVILLE COMMUNITY HEALTH CENTER, INC",850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,BELL,(606) 337-3051,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,3,0,2,1,,8,Not Available,5,12,4,
181310.0,CARROLL COUNTY MEMORIAL HOSPITAL,309 ELEVENTH STREET,CARROLLTON,KY,41008,CARROLL,(502) 732-4321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
181322.0,CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,PRINCETON,KY,42445,CALDWELL,(270) 365-0300,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
181333.0,THE MEDICAL CENTER AT ALBANY,723 BURKESVILLE ROAD,ALBANY,KY,42602,CLINTON,(606) 387-3651,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
184015.0,CENTRAL STATE HOSPITAL,10510 LAGRANGE ROAD,LOUISVILLE,KY,40223,JEFFERSON,(502) 253-7045,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
190014.0,OCHSNER ST MARY,1125 MARGUERITE STREET,MORGAN CITY,LA,70380,ST. MARY,(985) 384-2200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,3,0,2,1,,8,2,1,1,0,,11,5,0,5,0,,8,8,,12,9,
190039.0,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,8,0,,8,8,,12,11,
190064.0,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,E. BATON ROUGE,(225) 765-6565,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,7,0,6,1,,8,6,3,3,0,,11,10,0,10,0,,8,8,,12,11,
190111.0,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,CADDO,(318) 212-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,1,7,0,,11,11,0,9,2,,8,8,,12,12,
190151.0,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,71269,RICHLAND,(318) 728-8292,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,4,0,4,0,,8,Not Available,5,12,7,
190208.0,EAST CARROLL PARISH HOSPITAL,336 NORTH HOOD STREET,LAKE PROVIDENCE,LA,71254,EAST CARROLL,(318) 559-4023,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
190270.0,OUR LADY OF THE LAKE SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,70458,ST. TAMMANY,(985) 641-0600,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,3,
190316.0,THE GENERAL,"3600 FLORIDA BLVD, SUITE 2020",BATON ROUGE,LA,70806,E. BATON ROUGE,(225) 381-6393,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,1,1,0,0,,11,3,0,3,0,,8,Not Available,5,12,5,
191306.0,WEST FELICIANA PARISH HOSPITAL,"5266 COMMERCE STREET, BUILDING B",SAINT FRANCISVILLE,LA,70775,WEST FELICIANA,(225) 635-3811,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
191316.0,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER DRIVE,NEW ROADS,LA,70760,POINTE COUPEE,(225) 638-6331,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
191326.0,REEVES MEMORIAL MEDICAL CENTER,409 FIRST STREET,BERNICE,LA,71222,UNION,(318) 285-9066,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
194031.0,RIVER OAKS HOSPITAL,1525 RIVER OAKS WEST,NEW ORLEANS,LA,70123,JEFFERSON,(504) 734-1740,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194083.0,FREEDOM BEHAVIORAL HOSPITAL OF BASTROP,4673 EUGENE WARE ROAD,BASTROP,LA,71220,MOREHOUSE,(318) 281-2448,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194095.0,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,1310 HEATHER DRIVE,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-8820,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194113.0,PERIMETER BEHAVIORAL HOSPITAL OF NEW ORLEANS,3639 LOYOLA AVENUE,KENNER,LA,70065,JEFFERSON,(504) 305-2700,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
200009.0,MAINEHEALTH MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,CUMBERLAND,(207) 662-0111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,3,5,0,,11,11,2,9,0,,8,8,,12,12,
200050.0,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,HANCOCK,(207) 667-5311,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,4,0,4,0,,8,2,0,2,0,,11,7,0,7,0,,8,8,,12,10,
201307.0,MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,MILLINOCKET,ME,4462,PENOBSCOT,(207) 723-5161,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,2,1,,8,8,,12,1,
201317.0,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,4743,AROOSTOOK,(207) 834-3195,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
210008.0,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE,BALTIMORE,MD,21202,BALTIMORE CITY,(410) 332-9237,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,5,0,5,0,,8,8,2,6,0,,11,9,2,6,1,,8,8,,12,8,
210023.0,"LUMINIS HEALTH ANNE ARUNDEL MEDICAL CENTER, INC",2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,(443) 481-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,8,2,6,0,,11,11,2,7,2,,8,8,,12,10,
210037.0,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,MD,21601,TALBOT,(410) 822-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,2,4,1,,11,10,2,7,1,,8,8,,12,9,
210057.0,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,MD,20850,MONTGOMERY,(240) 826-6517,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,2,5,0,,11,8,1,7,0,,8,8,,12,10,
214000.0,"SHEPPARD AND ENOCH PRATT HOSPITAL, THE",6501 NORTH  CHARLES STREET,BALTIMORE,MD,21204,BALTIMORE,(410) 938-3401,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220008.0,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,BRISTOL,(508) 222-5200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,6,0,6,0,,8,6,1,5,0,,11,9,0,8,1,,8,8,,12,10,
220029.0,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,4,0,4,0,,11,9,0,9,0,,8,8,,12,11,
220062.0,ADCARE HOSPITAL OF WORCESTER INC,107 LINCOLN STREET,WORCESTER,MA,1605,WORCESTER,(508) 799-9000,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,1,0,0,,11,1,0,1,0,,8,Not Available,5,12,3,
220080.0,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,1844,ESSEX,(978) 687-0156,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,8,0,,8,8,,12,12,
220105.0,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,2,4,0,,8,7,1,6,0,,11,9,0,7,2,,8,8,,12,10,
220175.0,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,(508) 383-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,6,1,5,0,,8,6,0,6,0,,11,10,0,10,0,,8,8,,12,10,
224001.0,TAUNTON STATE HOSPITAL,"60 HODGES AVENUE, BOX 151",TAUNTON,MA,2780,BRISTOL,(508) 977-3000,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
224038.0,"WALDEN BEHAVIORAL CARE, LLC",10 CAREMATRIX DR,DEDHAM,MA,2026,NORFOLK,(781) 647-6727,Psychiatric,Government - Federal,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
230005.0,PROMEDICA CHARLES AND VIRGINIA HICKMAN HOSPITAL,5640 N ADRIAN HIGHWAY,ADRIAN,MI,49221,LENAWEE,(517) 265-0900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,4,0,4,0,,11,9,2,7,0,,8,8,,12,11,
230030.0,MYMICHIGAN MEDICAL CENTER ALMA,300 E WARWICK DR,ALMA,MI,48801,GRATIOT,(989) 463-1101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,3,0,3,0,,11,8,0,7,1,,8,8,,12,11,
230054.0,UPHS MARQUETTE DLP HOSPITAL,850 W BARAGA AVE,MARQUETTE,MI,49855,MARQUETTE,(906) 228-9440,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,7,0,7,0,,8,7,1,6,0,,11,11,1,9,1,,8,8,,12,12,
230077.0,ASCENSION ST MARY'S HOSPITAL,800 S WASHINGTON AVENUE,SAGINAW,MI,48601,SAGINAW,(989) 776-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,2,,7,7,0,7,0,,8,6,1,4,1,,11,10,0,9,1,,8,8,,12,8,
230100.0,TAWAS ST JOSEPH HOSPITAL,200 HEMLOCK,TAWAS CITY,MI,48764,IOSCO,(989) 362-9301,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,8,,12,9,
230141.0,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,GENESEE,(810) 342-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,7,0,6,1,,8,7,2,5,0,,11,11,0,9,2,,8,8,,12,10,
230180.0,MYMICHIGAN MEDICAL CENTER CLARE,703 N MCEWAN ST,CLARE,MI,48617,CLARE,(989) 802-5000,Acute Care Hospitals,Voluntary non-profit - Other,No,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,6,0,6,0,,8,8,,12,10,
230230.0,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,INGHAM,(517) 364-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,7,0,7,0,,8,7,4,2,1,,11,10,1,9,0,,8,8,,12,12,
230273.0,DETROIT RECEIVING HOSPITAL,4201 ST ANTOINE ST,DETROIT,MI,48201,WAYNE,(313) 745-2941,Acute Care Hospitals,Proprietary,Yes,,1,,7,6,0,6,0,,8,6,2,3,1,,11,5,0,3,2,,8,8,,12,7,
231301.0,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL,KALKASKA,MI,49646,KALKASKA,(231) 258-7500,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,6,0,,8,Not Available,5,12,4,
